tmdb_id,tagline,overview,spoken_languages,full_cast
442902,,"Andy and Maggie, a young Irish couple, travel to England as the result of an unplanned pregnancy, where Maggie will face the biggest decision of her life.",['en'],"[{'id': 1762545, 'name': 'Shane Murray-Corcoran', 'character': ""Andy O'Meara"", 'popularity': 0.1337, 'order': 0}, {'id': 1762544, 'name': 'Iseult Casey', 'character': 'Maggie Collins', 'popularity': 0.0, 'order': 1}, {'id': 188402, 'name': ""Ardal O'Hanlon"", 'character': ""Brendan O'Meara"", 'popularity': 1.1387, 'order': 2}, {'id': 83278, 'name': 'Pat Shortt', 'character': 'Pat Collins', 'popularity': 0.6279, 'order': 3}, {'id': 1725799, 'name': 'Emmet Byrne', 'character': 'Hogs', 'popularity': 0.3405, 'order': 4}, {'id': 2013453, 'name': 'Mary Conroy', 'character': 'Fiona Collins', 'popularity': 0.0214, 'order': 5}, {'id': 2013454, 'name': 'Ben Harding', 'character': 'Brian', 'popularity': 0.0143, 'order': 6}, {'id': 1828882, 'name': 'Niamh Hogan', 'character': 'Barbara Collins', 'popularity': 0.0634, 'order': 7}, {'id': 38339, 'name': 'Paul Ronan', 'character': ""George O'Meara"", 'popularity': 0.565, 'order': 8}, {'id': 2013455, 'name': 'Robert Thompson', 'character': 'Adam', 'popularity': 0.0379, 'order': 9}]"
401110,,"It was 1978 and the Romanian dictator Ceausescu was in control of the country. Artists were being prosecuted and isolated due to their ""unacceptable"" background and views. Amongst them stood the extremely talented musician Rodion Rosca. Although he was a radio star, his debut album was never released.",['ro'],"[{'id': 2473001, 'name': 'Rodion Ladislau Roşca', 'character': 'Self', 'popularity': 0.0, 'order': 0}, {'id': 4381226, 'name': 'Gabriel Bindea', 'character': 'Self', 'popularity': 0.0, 'order': 1}, {'id': 4381227, 'name': 'Mircea Cornea', 'character': 'Self', 'popularity': 0.0, 'order': 2}, {'id': 2994633, 'name': 'Andrei Dinescu', 'character': 'Self', 'popularity': 0.0071, 'order': 3}, {'id': 4381228, 'name': 'Nicolae Dumitras', 'character': 'Self', 'popularity': 0.0071, 'order': 4}, {'id': 2404391, 'name': 'Ion Dumitrescu', 'character': 'Self', 'popularity': 0.0168, 'order': 5}, {'id': 4381230, 'name': 'Ionut Ilesoi', 'character': 'Self', 'popularity': 0.0, 'order': 6}, {'id': 4381231, 'name': 'Eugen Imecs', 'character': 'Self', 'popularity': 0.0071, 'order': 7}, {'id': 4381233, 'name': 'Lucretia Lingurar', 'character': 'Self', 'popularity': 0.0, 'order': 8}, {'id': 4381234, 'name': 'Livia Muresan', 'character': 'Self', 'popularity': 0.0, 'order': 9}, {'id': 4381235, 'name': 'Marius Precup', 'character': 'Self', 'popularity': 0.0, 'order': 10}, {'id': 4381237, 'name': 'Nelu Rosca', 'character': 'Self', 'popularity': 0.0, 'order': 11}, {'id': 4381238, 'name': 'Rozalia Rosca', 'character': 'Self', 'popularity': 0.0, 'order': 12}, {'id': 4381239, 'name': 'Horatiu Serban', 'character': 'Self', 'popularity': 0.0, 'order': 13}]"
401109,,A young Hungarian man visits his estranged Romanian father.,[],"[{'id': 1512335, 'name': 'Gusztáv Molnár', 'character': '', 'popularity': 0.0621, 'order': 0}, {'id': 85227, 'name': 'Ion Sapdaru', 'character': '', 'popularity': 0.2308, 'order': 1}]"
587441,,"Made for the performance project Cool For You, this video follows an artist’s research on thermal vision and the enhanced gazes of modern warfare. She uses these technical means to discuss intimacy and the body.",['xx'],"[{'id': 2680988, 'name': 'Max Göran', 'character': '', 'popularity': 0.0143, 'order': 0}, {'id': 1544397, 'name': 'Vika Kirchenbauer', 'character': '', 'popularity': 0.0466, 'order': 1}]"
449552,,"Moldova. One winter day, Raisa travels into the city hoping to get something that could change her life.",['ro'],"[{'id': 1034686, 'name': 'Cristina Flutur', 'character': 'Raisa Poiana', 'popularity': 0.1633, 'order': 0}, {'id': 1785987, 'name': 'Maria Sagaidac', 'character': 'Eleonora Nichifor', 'popularity': 0.0071, 'order': 1}]"
414164,,"From a marriage proposal to a broken condom, Fucking in love is an intimate journey based in New York, in the search of love and desire. A journey in flesh and emotion where submitting oneself to the other ignites an affirmation of the self.","['en', 'fr']","[{'id': 1674680, 'name': 'Justine Pluvinage', 'character': 'Herself', 'popularity': 0.0, 'order': 0}]"
388085,,"A troubled teenage boy, growing up in a dreamless wilderness and isolated from those around him, is stripped of his dignity as his father abandons him for the outside world which he is trying to retreat from.",[],"[{'id': 2901233, 'name': 'Lewis Bradshaw', 'character': '', 'popularity': 0.0, 'order': 0}, {'id': 1843574, 'name': 'Peter Quinn', 'character': '', 'popularity': 0.0143, 'order': 1}, {'id': 1290115, 'name': 'Jack Hartley', 'character': '', 'popularity': 0.0604, 'order': 2}]"
342457,,A 78 year-old chess player tries to forget old age's inconveniences by trying to win a tournament organized in the memory of his best friend.,[],[]
366902,,What would happen if you didn’t feel comfortable with your body? What if you decided to experience with your gender?,['es'],"[{'id': 2375853, 'name': 'Alba Martínez', 'character': '', 'popularity': 0.0, 'order': 0}, {'id': 2688162, 'name': 'Shei Benzidour', 'character': '', 'popularity': 0.0071, 'order': 1}, {'id': 1111139, 'name': 'Roser Tapias', 'character': '', 'popularity': 0.1536, 'order': 2}]"
331187,,"Gabi, a supermarket employee, leads an ordinary life between family and job, between single-family home and local food store. One day when Gabi comes home from work, something happens that changes her life in a single moment. It isn’t visible, it makes no sound, and yet it strikes her like a bolt from the sky – an encounter with God.",['de'],"[{'id': 1023714, 'name': 'Ulrike Beimpold', 'character': 'Gabi Kovanda', 'popularity': 0.3483, 'order': 0}, {'id': 1446568, 'name': 'Rainer Wöss', 'character': 'Hannes Kovanda', 'popularity': 0.2001, 'order': 1}, {'id': 1446569, 'name': 'Nikolai Gemel', 'character': 'Ronnie Kovanda', 'popularity': 0.1017, 'order': 2}, {'id': 1446570, 'name': 'Angelika Strahser', 'character': 'Sabine Kovanda', 'popularity': 0.0539, 'order': 3}, {'id': 1073770, 'name': 'Thomas Mraz', 'character': 'Georg Mikesch', 'popularity': 0.4404, 'order': 4}, {'id': 1446571, 'name': 'Sibylle Kos', 'character': 'Helli', 'popularity': 0.0884, 'order': 5}, {'id': 1446572, 'name': 'Michael Scherff', 'character': 'Nachbar', 'popularity': 0.0286, 'order': 6}, {'id': 1446573, 'name': 'Simon Jaritz', 'character': 'Zeuge Jehovas', 'popularity': 0.0662, 'order': 7}, {'id': 1446574, 'name': 'Kati Zambito', 'character': 'Zeuge Jehovas', 'popularity': 0.0071, 'order': 8}]"
606416,,"A visualisation of a poem written for Liu Xiaobo’s wife, Chinese artist Liu Xia.",[],"[{'id': 2352688, 'name': 'Liao Yiwu', 'character': '', 'popularity': 0.0143, 'order': 0}]"
367087,,A documentary that follows 4 people's journey dealing with the abortion issue in Ireland.,[],"[{'id': 50, 'name': 'Catherine Deneuve', 'character': 'Self', 'popularity': 4.1869, 'order': 0}]"
323425,,Teens from the 'untouchable' caste study to take India's national exams.,['en'],[]
347808,,,['it'],"[{'id': 225297, 'name': 'Francesco Bonelli', 'character': '', 'popularity': 0.1051, 'order': 0}, {'id': 1485189, 'name': 'Cristina Mugnaini', 'character': '', 'popularity': 0.0, 'order': 1}, {'id': 1143616, 'name': 'Federico Scribani', 'character': '', 'popularity': 0.2335, 'order': 2}, {'id': 1485190, 'name': 'Valentina Ruggeri', 'character': '', 'popularity': 0.0, 'order': 3}, {'id': 1485191, 'name': 'Chiara Mancuso', 'character': '', 'popularity': 0.0, 'order': 4}, {'id': 1279786, 'name': 'Valerio Di Benedetto', 'character': '', 'popularity': 0.0214, 'order': 5}, {'id': 3908553, 'name': 'Rossella Teramano', 'character': '', 'popularity': 0.0, 'order': 6}, {'id': 84262, 'name': 'Robert Madison', 'character': '', 'popularity': 0.3102, 'order': 7}]"
274783,,"A French real estate developer prepares an old Romanian thermal resort for renovation. A Roman fresco in a crypt delays the project, so he tries to burn it down. But he locks himself in a courtyard by mistake. He stays trapped for days, the neighborhood being deserted. He tries communicating with the few remaining residents and changes from a civilized being to a beast, until finding new perspectives. Will he leave the courtyard, or not?","['fr', 'ro']","[{'id': 16873, 'name': 'Serge Riaboukine', 'character': 'Leduc', 'popularity': 0.6131, 'order': 0}, {'id': 1603403, 'name': 'Camelia Pintilie', 'character': 'Cătălina', 'popularity': 0.0368, 'order': 1}, {'id': 60422, 'name': 'Gabriel Spahiu', 'character': 'Popescu', 'popularity': 0.5706, 'order': 2}, {'id': 1426131, 'name': 'Sanda Toma', 'character': 'La vieille femme', 'popularity': 0.0699, 'order': 3}, {'id': 1603407, 'name': 'Tache Florescu', 'character': 'Cristiano', 'popularity': 0.0214, 'order': 4}, {'id': 1603409, 'name': 'Liviu Cociuba', 'character': 'Le grand-frère', 'popularity': 0.0, 'order': 5}, {'id': 1603410, 'name': 'David Condrea', 'character': 'Le petit frère', 'popularity': 0.0071, 'order': 6}, {'id': 1352625, 'name': 'Patricia Poslușnic', 'character': 'Little Girl', 'popularity': 0.0143, 'order': 7}, {'id': 2500185, 'name': 'Tănase Alexandrescu', 'character': 'Worker', 'popularity': 0.0, 'order': 8}, {'id': 2513651, 'name': 'Șerban Robert Țupa', 'character': 'Moscu', 'popularity': 0.0, 'order': 9}, {'id': 2513652, 'name': 'Radu Popa', 'character': 'Schumacher', 'popularity': 0.0327, 'order': 10}, {'id': 2513653, 'name': 'Alexandra Alice Taciuc', 'character': 'Woman at Party', 'popularity': 0.0, 'order': 11}, {'id': 2513654, 'name': 'Maria Cristina Bărbulescu', 'character': 'Woman at Party', 'popularity': 0.0, 'order': 12}, {'id': 1603401, 'name': 'Corneliu Gheorghiță', 'character': 'Priest', 'popularity': 0.0071, 'order': 13}, {'id': 1701837, 'name': 'Vasile Popa', 'character': 'Gypsy', 'popularity': 0.0725, 'order': 14}, {'id': 2513656, 'name': 'Gloria Sovran', 'character': 'Secretary', 'popularity': 0.0, 'order': 15}]"
329860,,"Amy Keane, a thirteen-year-old trying to cope with the death of her mother and the reappearance of her father's ex-girlfriend, experiences the temptation of suicide after witnessing the outpouring of love for a local suicide victim.",['en'],"[{'id': 1437725, 'name': 'Jordanne Jones', 'character': 'Amy', 'popularity': 0.1277, 'order': 0}, {'id': 1437726, 'name': 'Dafhyd Flynn', 'character': 'Dylan', 'popularity': 0.1605, 'order': 1}, {'id': 1437727, 'name': 'James Kelly', 'character': 'Raymond', 'popularity': 0.0143, 'order': 2}, {'id': 1437728, 'name': 'Ross Geraghty', 'character': 'David', 'popularity': 0.0, 'order': 3}, {'id': 1437729, 'name': 'Nikita Rowley', 'character': 'Ericka', 'popularity': 0.0, 'order': 4}, {'id': 1437730, 'name': 'Ross Kelly', 'character': 'Smithy', 'popularity': 0.0, 'order': 5}]"
274984,,Two young men are sent to a labour camp when they try to escape Romania.,['ro'],"[{'id': 556458, 'name': 'Ion Besoiu', 'character': 'Profesorul Panait', 'popularity': 0.3275, 'order': 0}, {'id': 1147742, 'name': 'Maria Ploae', 'character': 'mama lui Ninel', 'popularity': 0.2464, 'order': 1}, {'id': 1859382, 'name': 'Cristian Bota', 'character': 'Adrian', 'popularity': 0.169, 'order': 2}, {'id': 1020139, 'name': 'Radu Bânzaru', 'character': 'brigadier', 'popularity': 0.4085, 'order': 3}, {'id': 1581593, 'name': 'Mădălina Craiu', 'character': 'Anuca', 'popularity': 0.15, 'order': 4}, {'id': 1904359, 'name': 'Constantin Dogioiu', 'character': 'caporalul Zaica', 'popularity': 0.1021, 'order': 5}, {'id': 1837789, 'name': 'Bogdan Nechifor', 'character': 'călugărul', 'popularity': 0.0461, 'order': 6}, {'id': 1816190, 'name': 'Ion Grosu', 'character': 'brigadier', 'popularity': 0.085, 'order': 7}, {'id': 2510220, 'name': 'Sergiu Bucur', 'character': 'Ninel', 'popularity': 0.0, 'order': 8}, {'id': 1161925, 'name': 'Constantin Florescu', 'character': 'Labour Camp Comandant', 'popularity': 0.1672, 'order': 9}, {'id': 134832, 'name': 'Marius Chivu', 'character': 'Militian', 'popularity': 0.0944, 'order': 10}, {'id': 2510221, 'name': 'Marius Turdeanu', 'character': '', 'popularity': 0.0, 'order': 11}, {'id': 2234068, 'name': 'Mihai Bica', 'character': '', 'popularity': 0.0071, 'order': 12}, {'id': 1713830, 'name': 'Daniel Popa', 'character': '', 'popularity': 0.0168, 'order': 13}]"
272719,,A couple who've just split up each attempt suicide.,[],"[{'id': 1455786, 'name': 'Adina Ștețcu', 'character': '', 'popularity': 0.4769, 'order': 0}, {'id': 2498383, 'name': 'Paul Radu', 'character': '', 'popularity': 0.0143, 'order': 1}, {'id': 2498384, 'name': 'Dragos Sora', 'character': '', 'popularity': 0.0071, 'order': 2}, {'id': 1331487, 'name': 'Eugen Matei Lumezianu', 'character': '', 'popularity': 0.0361, 'order': 3}, {'id': 1310531, 'name': 'Angela Similea', 'character': 'Herself', 'popularity': 0.0954, 'order': 4}]"
272362,,"In the aftermath of the Darr mine blast in Pennsylvania (winter 1907), Romanian immigrant cobbler Petru waits for his cousin Pavel's pregnant wife to arrive at their home after the 40 day trip across the Atlantic. A man of few words, Petru is in love with Anna, but he's also the one who needs to break her the news about the recent death of her husband. Petru must make a decision and take the responsibility of changing her forever, as Anna needs to find the strength to reveal the strong woman behind the teenager she is.",[],"[{'id': 1311021, 'name': 'Florin Penișoară', 'character': 'Petru', 'popularity': 0.269, 'order': 0}, {'id': 4619955, 'name': 'Ioan Ardelean', 'character': 'Wojnarowski', 'popularity': 0.0, 'order': 1}, {'id': 4619957, 'name': 'Ioan Boeriu', 'character': 'Pavel', 'popularity': 0.0071, 'order': 2}, {'id': 931464, 'name': 'Olimpia Melinte', 'character': 'Ana', 'popularity': 0.2709, 'order': 3}]"
272348,,A young corporate speeds up to drop her grandmother at the seaside and to be back to work first thing tomorrow morning or she may lose her job. But her lovely grandma has another agenda.,[],[]
263775,,"Bix the Bug is a DJ who comes into possession of a Teslascope -- Nikola Tesla's legendary invention, which he claims was capable of receiving signals from Extra Terrestrial worlds.",['en'],"[{'id': 1331112, 'name': 'Samuel Hunt', 'character': ""Matthew 'Bix' Laughlin"", 'popularity': 0.7348, 'order': 0}, {'id': 112879, 'name': 'Jeremy Luke', 'character': 'Danny Fishmonger', 'popularity': 0.828, 'order': 1}, {'id': 133780, 'name': 'Levi Fiehler', 'character': 'Curtis Garret', 'popularity': 1.3959, 'order': 2}, {'id': 132312, 'name': 'Brianne Howey', 'character': 'Cece', 'popularity': 1.6776, 'order': 3}, {'id': 1148626, 'name': 'Lindsey Morgan', 'character': 'Florence', 'popularity': 1.5246, 'order': 4}, {'id': 3982, 'name': 'Xander Berkeley', 'character': 'Gordon Shafer', 'popularity': 2.56, 'order': 5}, {'id': 1140997, 'name': 'Jessica Graves Davis', 'character': 'Dancer', 'popularity': 0.1945, 'order': 6}, {'id': 943222, 'name': 'Dan Donohue', 'character': 'Agent Blake', 'popularity': 1.0875, 'order': 7}, {'id': 3135757, 'name': 'Peter Douglas', 'character': 'Kevin', 'popularity': 0.0, 'order': 8}, {'id': 2906214, 'name': 'Desiree Dundr-Rodriguez', 'character': 'Dancer', 'popularity': 0.0143, 'order': 9}, {'id': 1113365, 'name': 'Brendan Hunt', 'character': 'Tweaker', 'popularity': 1.3643, 'order': 10}, {'id': 5979165, 'name': 'Erika Jensen', 'character': 'Dancer', 'popularity': 0.0071, 'order': 11}, {'id': 5979166, 'name': 'Aslyn Kay', 'character': 'Dancer', 'popularity': 0.0071, 'order': 12}, {'id': 159720, 'name': 'Matt Nolan', 'character': 'Agent Greg', 'popularity': 0.8556, 'order': 13}, {'id': 208529, 'name': 'Adrian Quiñonez', 'character': 'Gun Man', 'popularity': 0.7372, 'order': 14}, {'id': 1615562, 'name': 'Danielle Moné Truitt', 'character': 'Kay', 'popularity': 0.2967, 'order': 15}]"
266350,,"Steven (Carlyle Edwards) is a self-serving, amoral author of very mediocre talent. When he stumbles across a crayon-scribbled “missing child” poster with a scrawled telephone number and the words “HLEPP ME?” written on it, he figures it to be harmless–and deciding to base a story around it, he calls the number. This leads to an encounter with Bryant (Goodloe Byron) who flatly claims to have actually kidnapped a girl, stating she will be released only if Steven pays a mere $2000 ransom within two weeks. Steven initially dismisses Bryant as a morbid prankster—until Bryant begins a relationship with his only friend, Rene (Helen Bonaparte) and starts popping up in his life in apparently coincidental, yet increasingly invasive and unsettling ways.",[],[]
265729,,"'Living in a Coded Land' is a poetic and imaginative film essay that makes unexpected links between events and locations, history and contemporary life. The film revolves around the notion of a sense of place and stories associated with place, reflecting on the subterranean traces of the past in the present and probing themes such as the impact of colonialism, emigration, the famine, land, housing and the place of art in society.  Making extensive use of archive from RTÉ and the IFI, the film seeks to explore the more elusive layers of meaning that make up this country.","['en', 'ga']",[]
250364,,"The horrors of war cast young fisherman Adisu adrift in vast Ethiopia. Forty years later, he is a taxi driver in a Northern European city, dreaming every night of his lost love. Surprising debut is dreamlike yet authentic, with no hint of false sentimentality.","['am', 'fr']","[{'id': 2207695, 'name': 'Joseph Farroul', 'character': 'Le taximan', 'popularity': 0.0143, 'order': 0}, {'id': 2207696, 'name': 'Abebe Ephrem Walle', 'character': 'Adisu', 'popularity': 0.0, 'order': 1}, {'id': 1129757, 'name': 'Sara De Roo', 'character': 'La femme du parking', 'popularity': 0.154, 'order': 2}, {'id': 1614026, 'name': 'Philippe Jeusette', 'character': 'Le standardiste', 'popularity': 0.1488, 'order': 3}, {'id': 2207700, 'name': 'Tsega Yitbarek', 'character': 'La femme du désert', 'popularity': 0.0071, 'order': 4}, {'id': 2207703, 'name': 'Aba Birhanu Sahlen', 'character': 'Le grand-père', 'popularity': 0.0071, 'order': 5}, {'id': 2207704, 'name': 'Fitsum Alemnew', 'character': 'Adisu', 'popularity': 0.0, 'order': 6}, {'id': 2207706, 'name': 'Sofiane Henry', 'character': 'Le jeune Théo', 'popularity': 0.0, 'order': 7}, {'id': 2207708, 'name': 'Alli Mohamed', 'character': 'Le berger Afar', 'popularity': 0.0, 'order': 8}]"
397477,,"'Ballade' is a four minute film commissioned by the Trailblazery and RTÉ which was shown as part of 'We Need to Talk about ireland', a 90 minute show on what it means to be Irish in 2014.",[],[]
261911,,"From Russia’s northern tundra to the lakes of Eastern Siberia, three men share their fairytale of Soviet times.",[],[]
199120,,"In 1989, Romania didn't have a revolution - it suffered a coup d'etat. The Romanian secret police knew that it was coming and had time to prepare for it. And so, in order to take advantage of the opportunities that would be presented by the free market, they started an experiment to turn 'socialist man' into 'capitalist man': The Bucuresti Experiment. The film follows the first man to take part in the experiment, Andrei Juvina. It looks at how the experiment destroyed his relationship with his former partner, Carmen Anton, a former popular singer. The experiment, however, never took place. The film is an intentionally disingenuous documentary about a country where the true history of the revolutionary years has yet to be written.",[],[]
126382,,"Lewis Bennett, a chubby and extremely Caucasian documentarian, unearths a disquieting secret from his past and tries to determine if he is, in fact, a member of an Asian gang.",[],[]
242446,,"The stars of Europe's ascendant chip music movement demonstrate the repurposing of old videogame and home computer hardware like Nintendo's GameBoy and NES, Atari's ST, and Commodore's Amiga and C64 into tools by which they have created a new sound, a modern tempo and an innovative musical style.","['ca', 'en', 'fr', 'de', 'es']",[]
